mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	I/mA	cycle number	(Q-Qo)/C	P/W	
2	1	0	0	0	1.947659950797970E+001	-2.3116613E-002	-2.3381080E-002	0	1.000000000000000E+000	1.7998107E-005	-1.1123820E-007
2	1	0	0	0	1.949659950747446E+001	-2.2116527E-002	-2.2437947E-002	0	1.000000000000000E+000	1.8093808E-005	-1.0650235E-007
2	1	0	0	0	1.951659950696921E+001	-2.1116441E-002	-2.1352664E-002	0	1.000000000000000E+000	1.8188113E-005	-1.0082853E-007
2	1	0	0	0	1.953659950646397E+001	-2.0116353E-002	-2.0359673E-002	0	1.000000000000000E+000	1.8282220E-005	-9.6111968E-008
2	1	0	0	0	1.955659950595873E+001	-1.9116268E-002	-1.9448370E-002	0	1.000000000000000E+000	1.8377415E-005	-9.3034025E-008
2	1	0	0	0	1.957659950545349E+001	-1.8116184E-002	-1.8405516E-002	0	1.000000000000000E+000	1.8474277E-005	-8.8744244E-008
2	1	0	0	0	1.959659950494824E+001	-1.7116096E-002	-1.7388126E-002	0	1.000000000000000E+000	1.8571522E-005	-8.3710326E-008
2	1	0	0	0	1.961659950444300E+001	-1.6116010E-002	-1.6411047E-002	0	1.000000000000000E+000	1.8666728E-005	-7.7916610E-008
2	1	0	0	0	1.963659950393776E+001	-1.5115922E-002	-1.5456250E-002	0	1.000000000000000E+000	1.8761484E-005	-7.4338857E-008
2	1	0	0	0	1.965659950343252E+001	-1.4115839E-002	-1.4409154E-002	0	1.000000000000000E+000	1.8858849E-005	-7.0180576E-008
2	1	0	0	0	1.967659950292727E+001	-1.3115752E-002	-1.3398127E-002	0	1.000000000000000E+000	1.8957076E-005	-6.5396826E-008
2	1	0	0	0	1.969659950242203E+001	-1.2115665E-002	-1.2441207E-002	0	1.000000000000000E+000	1.9055053E-005	-6.0622803E-008
2	1	0	0	0	1.971659950191679E+001	-1.1115579E-002	-1.1360162E-002	0	1.000000000000000E+000	1.9152187E-005	-5.5253562E-008
2	1	0	0	0	1.973659950141155E+001	-1.0115494E-002	-1.0425521E-002	0	1.000000000000000E+000	1.9248890E-005	-5.0920516E-008
2	1	0	0	0	1.975659950090630E+001	-9.1154082E-003	-9.4325300E-003	0	1.000000000000000E+000	1.9346562E-005	-4.6169944E-008
2	1	0	0	0	1.977659950040106E+001	-8.1153205E-003	-8.3758859E-003	0	1.000000000000000E+000	1.9446275E-005	-4.1650914E-008
2	1	0	0	0	1.979659949989582E+001	-7.1152346E-003	-7.3691038E-003	0	1.000000000000000E+000	1.9546073E-005	-3.6404870E-008
2	1	0	0	0	1.981659949939058E+001	-6.1151483E-003	-6.4036963E-003	0	1.000000000000000E+000	1.9644132E-005	-3.1435874E-008
2	1	0	0	0	1.983659949888533E+001	-5.1150620E-003	-5.3778184E-003	0	1.000000000000000E+000	1.9742040E-005	-2.6624638E-008
2	1	0	0	0	1.985659949838009E+001	-4.1149766E-003	-4.4346894E-003	0	1.000000000000000E+000	1.9841844E-005	-2.2195657E-008
2	1	0	0	0	1.987659949787485E+001	-3.1148898E-003	-3.3695581E-003	0	1.000000000000000E+000	1.9943114E-005	-1.6853960E-008
2	1	0	0	0	1.989659949736961E+001	-2.1148035E-003	-2.4115767E-003	0	1.000000000000000E+000	2.0044094E-005	-1.2172100E-008
2	1	0	0	0	1.991659949686436E+001	-1.1147175E-003	-1.4196469E-003	0	1.000000000000000E+000	2.0143983E-005	-7.0926673E-009
2	1	0	0	0	1.993659949635912E+001	-1.1463123E-004	-3.6406389E-004	0	1.000000000000000E+000	2.0243730E-005	-1.8419434E-009
2	1	0	0	0	1.995659949585388E+001	8.8545453E-004	6.9894508E-004	0	1.000000000000000E+000	2.0346055E-005	3.5692940E-009
2	1	0	0	0	1.997659949534864E+001	1.8855403E-003	1.6685958E-003	0	1.000000000000000E+000	2.0448715E-005	8.4574472E-009
2	1	0	0	0	1.999659949484339E+001	2.8856259E-003	2.6233941E-003	0	1.000000000000000E+000	2.0551095E-005	1.3384541E-008
2	1	0	0	0	2.001659949433815E+001	3.8857118E-003	3.6132017E-003	0	1.000000000000000E+000	2.0652680E-005	1.8386606E-008
2	1	0	0	0	2.003659949383291E+001	4.8857974E-003	4.6284702E-003	0	1.000000000000000E+000	2.0753814E-005	2.3569791E-008
2	1	0	0	0	2.005659949332767E+001	5.8858832E-003	5.6660175E-003	0	1.000000000000000E+000	2.0856440E-005	2.9219851E-008
2	1	0	0	0	2.007659949282242E+001	6.8859686E-003	6.6261212E-003	0	1.000000000000000E+000	2.0960511E-005	3.4112286E-008
2	1	0	0	0	2.009659949231718E+001	7.8860540E-003	7.6403287E-003	0	1.000000000000000E+000	2.1064523E-005	3.9740190E-008
2	1	0	0	0	2.011659949181194E+001	8.8861408E-003	8.6428672E-003	0	1.000000000000000E+000	2.1167391E-005	4.4507118E-008
2	1	0	0	0	2.013659949130670E+001	9.8862257E-003	9.6496493E-003	0	1.000000000000000E+000	2.1270151E-005	4.9853327E-008
2	1	0	0	0	2.015659949080145E+001	1.0886312E-002	1.0654308E-002	0	1.000000000000000E+000	2.1373362E-005	5.5152803E-008
2	1	0	0	0	2.017659949029621E+001	1.1886397E-002	1.1626081E-002	0	1.000000000000000E+000	2.1479271E-005	6.1424494E-008
2	1	0	0	0	2.019659948979097E+001	1.2886484E-002	1.2662568E-002	0	1.000000000000000E+000	2.1585338E-005	6.6144679E-008
2	1	0	0	0	2.021659948928573E+001	1.3886569E-002	1.3614183E-002	0	1.000000000000000E+000	2.1689115E-005	7.0955387E-008
2	1	0	0	0	2.023659948878048E+001	1.4886653E-002	1.4645366E-002	0	1.000000000000000E+000	2.1792972E-005	7.6942243E-008
2	1	0	0	0	2.025659948827524E+001	1.5886739E-002	1.5650027E-002	0	1.000000000000000E+000	2.1898890E-005	8.2896491E-008
2	1	0	0	0	2.027659948777000E+001	1.6886827E-002	1.6662112E-002	0	1.000000000000000E+000	2.2006048E-005	8.8554160E-008
2	1	0	0	0	2.029659948726476E+001	1.7886911E-002	1.7632823E-002	0	1.000000000000000E+000	2.2113323E-005	9.4127316E-008
2	1	0	0	0	2.031659948675951E+001	1.8886995E-002	1.8616265E-002	0	1.000000000000000E+000	2.2218994E-005	9.8527998E-008
2	1	0	0	0	2.033659948625427E+001	1.9887082E-002	1.9632595E-002	0	1.000000000000000E+000	2.2324355E-005	1.0452025E-007
2	1	0	0	0	2.035659948574903E+001	2.0887168E-002	2.0648923E-002	0	1.000000000000000E+000	2.2431637E-005	1.1104174E-007
2	1	0	0	0	2.037659948524379E+001	2.1887254E-002	2.1631306E-002	0	1.000000000000000E+000	2.2540935E-005	1.1751589E-007
2	1	0	0	0	2.039659948473854E+001	2.2887342E-002	2.2615809E-002	0	1.000000000000000E+000	2.2649368E-005	1.2191062E-007
2	1	0	0	0	2.041659948423330E+001	2.3887424E-002	2.3644868E-002	0	1.000000000000000E+000	2.2757213E-005	1.2779972E-007
2	1	0	0	0	2.043659948372806E+001	2.4887512E-002	2.4587996E-002	0	1.000000000000000E+000	2.2864398E-005	1.3316519E-007
2	1	0	0	0	2.045659948322282E+001	2.5887599E-002	2.5622364E-002	0	1.000000000000000E+000	2.2974262E-005	1.4057098E-007
2	1	0	0	0	2.047659948271757E+001	2.6887685E-002	2.6617475E-002	0	1.000000000000000E+000	2.3084211E-005	1.4533647E-007
2	1	0	0	0	2.049659948221233E+001	2.7887769E-002	2.7666694E-002	0	1.000000000000000E+000	2.3194427E-005	1.5227766E-007
2	1	0	0	0	2.051659948170709E+001	2.8887855E-002	2.8666047E-002	0	1.000000000000000E+000	2.3304056E-005	1.5726684E-007
2	1	0	0	0	2.053659948120185E+001	2.9887943E-002	2.9653734E-002	0	1.000000000000000E+000	2.3412866E-005	1.6224530E-007
2	1	0	0	0	2.055659948069660E+001	3.0888021E-002	3.0618081E-002	0	1.000000000000000E+000	2.3522378E-005	1.6871569E-007
2	1	0	0	0	2.057659948019136E+001	3.1888109E-002	3.1687450E-002	0	1.000000000000000E+000	2.3635745E-005	1.7919986E-007
2	1	0	0	0	2.059659947968612E+001	3.2888196E-002	3.2664530E-002	0	1.000000000000000E+000	2.3747358E-005	1.7936043E-007
2	1	0	0	0	2.061659947918088E+001	3.3888284E-002	3.3678737E-002	0	1.000000000000000E+000	2.3857965E-005	1.8854152E-007
2	1	0	0	0	2.063659947867563E+001	3.4888368E-002	3.4667484E-002	0	1.000000000000000E+000	2.3969269E-005	1.9332073E-007
2	1	0	0	0	2.065659947817039E+001	3.5888452E-002	3.5660475E-002	0	1.000000000000000E+000	2.4081153E-005	2.0140860E-007
2	1	0	0	0	2.067659947766515E+001	3.6888544E-002	3.6675747E-002	0	1.000000000000000E+000	2.4195053E-005	2.0650474E-007
2	1	0	0	0	2.069659947715991E+001	3.7888627E-002	3.7654944E-002	0	1.000000000000000E+000	2.4309209E-005	2.1443250E-007
2	1	0	0	0	2.071659947665466E+001	3.8888715E-002	3.8629897E-002	0	1.000000000000000E+000	2.4421868E-005	2.1662730E-007
2	1	0	0	0	2.073659947614942E+001	3.9888799E-002	3.9690793E-002	0	1.000000000000000E+000	2.4533692E-005	2.2417107E-007
2	1	0	0	0	2.075659947564418E+001	4.0888883E-002	4.0615879E-002	0	1.000000000000000E+000	2.4647599E-005	2.3196806E-007
2	1	0	0	0	2.077659947513894E+001	4.1888967E-002	4.1621599E-002	0	1.000000000000000E+000	2.4763369E-005	2.4005871E-007
2	1	0	0	0	2.079659947463369E+001	4.2889055E-002	4.2685673E-002	0	1.000000000000000E+000	2.4878986E-005	2.4572358E-007
2	1	0	0	0	2.081659947412845E+001	4.3889139E-002	4.3663811E-002	0	1.000000000000000E+000	2.4993424E-005	2.4956947E-007
2	1	0	0	0	2.083659947362321E+001	4.4889227E-002	4.4637699E-002	0	1.000000000000000E+000	2.5107407E-005	2.5643527E-007
2	1	0	0	0	2.085659947311797E+001	4.5889311E-002	4.5652971E-002	0	1.000000000000000E+000	2.5223291E-005	2.6632861E-007
2	1	0	0	0	2.087669947261020E+001	4.6885002E-002	4.6649143E-002	0	1.000000000000000E+000	2.5340938E-005	2.7078062E-007
2	1	0	1	0	2.089679947210243E+001	4.7889486E-002	4.7656987E-002	0	1.000000000000000E+000	2.5458443E-005	2.7914496E-007
2	1	0	1	0	2.091679947159719E+001	4.8889566E-002	4.8636187E-002	0	1.000000000000000E+000	2.5574869E-005	2.8224517E-007
2	1	0	1	0	2.093679947109194E+001	4.9889661E-002	4.9627051E-002	0	1.000000000000000E+000	2.5690324E-005	2.8846591E-007
2	1	0	1	0	2.095679947058670E+001	5.0889742E-002	5.0684758E-002	0	1.000000000000000E+000	2.5807702E-005	2.9908568E-007
2	1	0	1	0	2.097679947008146E+001	5.1889826E-002	5.1635310E-002	0	1.000000000000000E+000	2.5926896E-005	3.0568643E-007
2	1	0	1	0	2.099679946957622E+001	5.2889913E-002	5.2638911E-002	0	1.000000000000000E+000	2.6045918E-005	3.1136906E-007
2	1	0	1	0	2.101679946907097E+001	5.3889997E-002	5.3620234E-002	0	1.000000000000000E+000	2.6164393E-005	3.1878011E-007
2	1	0	1	0	2.103679946856573E+001	5.4890081E-002	5.4615341E-002	0	1.000000000000000E+000	2.6281894E-005	3.2207467E-007
2	1	0	1	0	2.105679946806049E+001	5.5890169E-002	5.5640161E-002	0	1.000000000000000E+000	2.6401254E-005	3.3504836E-007
2	1	0	1	0	2.107679946755525E+001	5.6890253E-002	5.6662861E-002	0	1.000000000000000E+000	2.6522393E-005	3.3947521E-007
2	1	0	1	0	2.109679946705000E+001	5.7890337E-002	5.7617653E-002	0	1.000000000000000E+000	2.6642958E-005	3.4666493E-007
2	1	0	1	0	2.111679946654476E+001	5.8890428E-002	5.8696579E-002	0	1.000000000000000E+000	2.6763148E-005	3.5301480E-007
2	1	0	1	0	2.113679946603952E+001	5.9890509E-002	5.9634402E-002	0	1.000000000000000E+000	2.6882897E-005	3.5878935E-007
2	1	0	1	0	2.115679946553428E+001	6.0890600E-002	6.0644370E-002	0	1.000000000000000E+000	2.7004067E-005	3.6780474E-007
2	1	0	1	0	2.117679946502903E+001	6.1890680E-002	6.1642658E-002	0	1.000000000000000E+000	2.7127186E-005	3.7881165E-007
2	1	0	1	0	2.119679946452379E+001	6.2890753E-002	6.2665358E-002	0	1.000000000000000E+000	2.7250499E-005	3.8231454E-007
2	1	0	1	0	2.121679946401855E+001	6.3890845E-002	6.3666835E-002	0	1.000000000000000E+000	2.7371687E-005	3.8573847E-007
2	1	0	1	0	2.123679946351331E+001	6.4890943E-002	6.4679973E-002	0	1.000000000000000E+000	2.7492983E-005	3.9667796E-007
2	1	0	1	0	2.125679946300806E+001	6.5891020E-002	6.5600827E-002	0	1.000000000000000E+000	2.7616214E-005	4.0490025E-007
2	1	0	1	0	2.127679946250282E+001	6.6891111E-002	6.6662781E-002	0	1.000000000000000E+000	2.7740696E-005	4.1333195E-007
2	1	0	1	0	2.129679946199758E+001	6.7891188E-002	6.7617573E-002	0	1.000000000000000E+000	2.7865639E-005	4.2121476E-007
2	1	0	1	0	2.131679946149234E+001	6.8891279E-002	6.8657249E-002	0	1.000000000000000E+000	2.7989377E-005	4.2368896E-007
2	1	0	1	0	2.133679946098709E+001	6.9891363E-002	6.9625832E-002	0	1.000000000000000E+000	2.8112801E-005	4.3401323E-007
2	1	0	1	0	2.135679946048185E+001	7.0891455E-002	7.0641100E-002	0	1.000000000000000E+000	2.8237393E-005	4.3923268E-007
2	1	0	1	0	2.137679945997661E+001	7.1891531E-002	7.1659550E-002	0	1.000000000000000E+000	2.8364129E-005	4.5467792E-007
2	1	0	1	0	2.139679945947137E+001	7.2891623E-002	7.2650418E-002	0	1.000000000000000E+000	2.8491833E-005	4.5958376E-007
2	1	0	1	0	2.141679945896612E+001	7.3891707E-002	7.3596738E-002	0	1.000000000000000E+000	2.8616785E-005	4.6095113E-007
2	1	0	1	0	2.143679945846088E+001	7.4891798E-002	7.4678838E-002	0	1.000000000000000E+000	2.8742601E-005	4.7435404E-007
2	1	0	1	0	2.145679945795564E+001	7.5891882E-002	7.5641058E-002	0	1.000000000000000E+000	2.8870065E-005	4.8325853E-007
2	1	0	1	0	2.147679945745040E+001	7.6891966E-002	7.6663755E-002	0	1.000000000000000E+000	2.8999189E-005	4.9262405E-007
2	1	0	1	0	2.149679945694515E+001	7.7892058E-002	7.7671602E-002	0	1.000000000000000E+000	2.9128267E-005	4.9862251E-007
2	1	0	1	0	2.151679945643991E+001	7.8892142E-002	7.8653984E-002	0	1.000000000000000E+000	2.9256193E-005	5.0455952E-007
2	1	0	1	0	2.153679945593467E+001	7.9892218E-002	7.9648040E-002	0	1.000000000000000E+000	2.9384148E-005	5.1183355E-007
2	1	0	1	0	2.155679945542943E+001	8.0892317E-002	8.0648452E-002	0	1.000000000000000E+000	2.9512268E-005	5.1676022E-007
2	1	0	1	0	2.157679945492418E+001	8.1892394E-002	8.1623413E-002	0	1.000000000000000E+000	2.9643028E-005	5.3588252E-007
2	1	0	1	0	2.159679945441894E+001	8.2892478E-002	8.2640782E-002	0	1.000000000000000E+000	2.9774621E-005	5.3810555E-007
2	1	0	1	0	2.161679945391370E+001	8.3892569E-002	8.3624236E-002	0	1.000000000000000E+000	2.9903522E-005	5.3997519E-007
2	1	0	1	0	2.163679945340846E+001	8.4892653E-002	8.4662840E-002	0	1.000000000000000E+000	3.0033496E-005	5.5528784E-007
2	1	0	1	0	2.165679945290321E+001	8.5892729E-002	8.5661143E-002	0	1.000000000000000E+000	3.0165111E-005	5.6592370E-007
2	1	0	1	0	2.167679945239797E+001	8.6892828E-002	8.6616993E-002	0	1.000000000000000E+000	3.0297790E-005	5.7024135E-007
2	1	0	1	0	2.169679945189273E+001	8.7892905E-002	8.7634385E-002	0	1.000000000000000E+000	3.0430880E-005	5.8132809E-007
2	1	0	1	0	2.171679945138749E+001	8.8892989E-002	8.8693157E-002	0	1.000000000000000E+000	3.0563016E-005	5.8632611E-007
2	1	0	1	0	2.173679945088224E+001	8.9893088E-002	8.9629918E-002	0	1.000000000000000E+000	3.0694704E-005	5.9377226E-007
2	1	0	1	0	2.175679945037700E+001	9.0893172E-002	9.0625025E-002	0	1.000000000000000E+000	3.0827799E-005	6.0434229E-007
2	1	0	1	0	2.177679944987176E+001	9.1893248E-002	9.1645606E-002	0	1.000000000000000E+000	3.0962645E-005	6.1842962E-007
2	1	0	1	0	2.179679944936652E+001	9.2893340E-002	9.2683151E-002	0	1.000000000000000E+000	3.1098865E-005	6.2740031E-007
2	1	0	1	0	2.181679944886127E+001	9.3893424E-002	9.3668714E-002	0	1.000000000000000E+000	3.1232597E-005	6.2470195E-007
2	1	0	1	0	2.183679944835603E+001	9.4893508E-002	9.4681859E-002	0	1.000000000000000E+000	3.1366417E-005	6.4042604E-007
2	1	0	1	0	2.185679944785079E+001	9.5893599E-002	9.5605887E-002	0	1.000000000000000E+000	3.1502150E-005	6.5010255E-007
2	1	0	1	0	2.187679944734555E+001	9.6893691E-002	9.6621156E-002	0	1.000000000000000E+000	3.1639585E-005	6.6101143E-007
2	1	0	1	0	2.189679944684030E+001	9.7893760E-002	9.7614154E-002	0	1.000000000000000E+000	3.1776854E-005	6.6770826E-007
2	1	0	1	0	2.191679944633506E+001	9.8893858E-002	9.8666556E-002	0	1.000000000000000E+000	3.1913696E-005	6.7625894E-007
2	1	0	1	0	2.193679944582982E+001	9.9893935E-002	9.9613927E-002	0	1.000000000000000E+000	3.2049527E-005	6.7879660E-007
2	1	0	1	0	2.195679944532458E+001	1.0089402E-001	1.0065147E-001	0	1.000000000000000E+000	3.2187218E-005	6.9651333E-007
2	1	0	1	0	2.197679944481933E+001	1.0189412E-001	1.0165720E-001	0	1.000000000000000E+000	3.2327320E-005	7.1359773E-007
2	1	0	1	0	2.199679944431409E+001	1.0289420E-001	1.0262367E-001	0	1.000000000000000E+000	3.2467331E-005	7.1174156E-007
2	1	0	1	0	2.201679944380885E+001	1.0389428E-001	1.0363681E-001	0	1.000000000000000E+000	3.2605967E-005	7.1988444E-007
2	1	0	1	0	2.203679944330361E+001	1.0489438E-001	1.0465632E-001	0	1.000000000000000E+000	3.2744723E-005	7.3003400E-007
2	1	0	1	0	2.205679944279836E+001	1.0589445E-001	1.0565356E-001	0	1.000000000000000E+000	3.2884618E-005	7.4349072E-007
2	1	0	1	0	2.207679944229312E+001	1.0689453E-001	1.0665610E-001	0	1.000000000000000E+000	3.3026678E-005	7.5273840E-007
2	1	0	1	0	2.209679944178788E+001	1.0789463E-001	1.0769895E-001	0	1.000000000000000E+000	3.3168675E-005	7.6255384E-007
2	1	0	1	0	2.211679944128264E+001	1.0889471E-001	1.0863996E-001	0	1.000000000000000E+000	3.3310516E-005	7.6993723E-007
2	1	0	1	0	2.213679944077739E+001	1.0989480E-001	1.0959262E-001	0	1.000000000000000E+000	3.3451033E-005	7.7464915E-007
2	1	0	1	0	2.215679944027215E+001	1.1089488E-001	1.1067579E-001	0	1.000000000000000E+000	3.3593096E-005	7.8751890E-007
2	1	0	1	0	2.217679943976691E+001	1.1189497E-001	1.1166666E-001	0	1.000000000000000E+000	3.3737339E-005	8.0833792E-007
2	1	0	1	0	2.219679943926167E+001	1.1289505E-001	1.1263631E-001	0	1.000000000000000E+000	3.3882483E-005	8.0768785E-007
2	1	0	1	0	2.221679943875642E+001	1.1389513E-001	1.1365478E-001	0	1.000000000000000E+000	3.4025372E-005	8.1515958E-007
2	1	0	1	0	2.223679943825118E+001	1.1489522E-001	1.1468382E-001	0	1.000000000000000E+000	3.4168464E-005	8.2691383E-007
2	1	0	1	0	2.225679943774594E+001	1.1589531E-001	1.1564923E-001	0	1.000000000000000E+000	3.4313129E-005	8.4294174E-007
2	1	0	1	0	2.227679943724070E+001	1.1689541E-001	1.1665283E-001	0	1.000000000000000E+000	3.4459645E-005	8.4811114E-007
2	1	0	1	0	2.229679943673545E+001	1.1789548E-001	1.1763627E-001	0	1.000000000000000E+000	3.4606186E-005	8.6092928E-007
2	1	0	1	0	2.231679943623021E+001	1.1889556E-001	1.1868762E-001	0	1.000000000000000E+000	3.4752098E-005	8.6466031E-007
2	1	0	1	0	2.233679943572497E+001	1.1989566E-001	1.1963075E-001	0	1.000000000000000E+000	3.4897435E-005	8.7658196E-007
2	1	0	1	0	2.235679943521973E+001	1.2089574E-001	1.2064283E-001	0	1.000000000000000E+000	3.5044610E-005	8.8750619E-007
2	1	0	1	0	2.237679943471449E+001	1.2189583E-001	1.2161778E-001	0	1.000000000000000E+000	3.5192865E-005	9.0298761E-007
2	1	0	1	0	2.239679943420924E+001	1.2289592E-001	1.2267442E-001	0	1.000000000000000E+000	3.5342873E-005	9.1633660E-007
2	1	0	1	0	2.241679943370400E+001	1.2389597E-001	1.2362497E-001	0	1.000000000000000E+000	3.5491270E-005	9.1502227E-007
2	1	0	1	0	2.243679943319876E+001	1.2489607E-001	1.2466359E-001	0	1.000000000000000E+000	3.5639590E-005	9.3257410E-007
2	1	0	1	0	2.245679943269352E+001	1.2589617E-001	1.2561095E-001	0	1.000000000000000E+000	3.5789610E-005	9.4611801E-007
2	1	0	1	0	2.247679943218827E+001	1.2689625E-001	1.2662834E-001	0	1.000000000000000E+000	3.5941586E-005	9.5875316E-007
2	1	0	1	0	2.249679943168303E+001	1.2789634E-001	1.2767333E-001	0	1.000000000000000E+000	3.6093712E-005	9.6500003E-007
2	1	0	1	0	2.251679943117779E+001	1.2889643E-001	1.2867586E-001	0	1.000000000000000E+000	3.6245474E-005	9.7594636E-007
2	1	0	1	0	2.253679943067255E+001	1.2989651E-001	1.2969641E-001	0	1.000000000000000E+000	3.6395872E-005	9.7999714E-007
2	1	0	1	0	2.255679943016730E+001	1.3089660E-001	1.3063742E-001	0	1.000000000000000E+000	3.6547965E-005	9.9811939E-007
2	1	0	1	0	2.257679942966206E+001	1.3189667E-001	1.3165802E-001	0	1.000000000000000E+000	3.6701807E-005	1.0135665E-006
2	1	0	1	0	2.259679942915682E+001	1.3289677E-001	1.3268708E-001	0	1.000000000000000E+000	3.6856898E-005	1.0230915E-006
2	1	0	1	0	2.261679942865158E+001	1.3389686E-001	1.3369279E-001	0	1.000000000000000E+000	3.7010250E-005	1.0233085E-006
2	1	0	1	0	2.263679942814633E+001	1.3489693E-001	1.3466564E-001	0	1.000000000000000E+000	3.7163343E-005	1.0399674E-006
2	1	0	1	0	2.265679942764109E+001	1.3589704E-001	1.3570000E-001	0	1.000000000000000E+000	3.7318110E-005	1.0519965E-006
2	1	0	1	0	2.267679942713585E+001	1.3689710E-001	1.3667282E-001	0	1.000000000000000E+000	3.7474649E-005	1.0680498E-006
2	1	0	1	0	2.269679942663061E+001	1.3789719E-001	1.3767749E-001	0	1.000000000000000E+000	3.7631806E-005	1.0762005E-006
2	1	0	1	0	2.271679942612536E+001	1.3889727E-001	1.3864820E-001	0	1.000000000000000E+000	3.7788523E-005	1.0868509E-006
2	1	0	1	0	2.273679942562012E+001	1.3989735E-001	1.3968256E-001	0	1.000000000000000E+000	3.7944243E-005	1.0946957E-006
2	1	0	1	0	2.275679942511488E+001	1.4089745E-001	1.4064479E-001	0	1.000000000000000E+000	3.8101472E-005	1.1059344E-006
2	1	0	1	0	2.277679942460964E+001	1.4189754E-001	1.4165793E-001	0	1.000000000000000E+000	3.8260561E-005	1.1317838E-006
2	1	0	1	0	2.279679942410439E+001	1.4289762E-001	1.4262547E-001	0	1.000000000000000E+000	3.8421240E-005	1.1372917E-006
2	1	0	1	0	2.281679942359915E+001	1.4389770E-001	1.4365347E-001	0	1.000000000000000E+000	3.8579947E-005	1.1363044E-006
2	1	0	1	0	2.283679942309391E+001	1.4489780E-001	1.4468251E-001	0	1.000000000000000E+000	3.8738614E-005	1.1593413E-006
2	1	0	1	0	2.285679942258867E+001	1.4589788E-001	1.4565429E-001	0	1.000000000000000E+000	3.8898856E-005	1.1704392E-006
2	1	0	1	0	2.287679942208342E+001	1.4689796E-001	1.4667168E-001	0	1.000000000000000E+000	3.9061157E-005	1.1873166E-006
2	1	0	1	0	2.289679942157818E+001	1.4789806E-001	1.4766045E-001	0	1.000000000000000E+000	3.9223272E-005	1.1919744E-006
2	1	0	1	0	2.291679942107294E+001	1.4889812E-001	1.4869161E-001	0	1.000000000000000E+000	3.9385945E-005	1.2097443E-006
2	1	0	1	0	2.293679942056770E+001	1.4989823E-001	1.4967930E-001	0	1.000000000000000E+000	3.9547500E-005	1.2136401E-006
2	1	0	1	0	2.295679942006245E+001	1.5089831E-001	1.5068397E-001	0	1.000000000000000E+000	3.9709877E-005	1.2249648E-006
2	1	0	1	0	2.297679941955721E+001	1.5189838E-001	1.5164512E-001	0	1.000000000000000E+000	3.9874318E-005	1.2477076E-006
2	1	0	1	0	2.299679941905197E+001	1.5289849E-001	1.5266462E-001	0	1.000000000000000E+000	4.0039955E-005	1.2588062E-006
2	1	0	1	0	2.301679941854673E+001	1.5389858E-001	1.5364490E-001	0	1.000000000000000E+000	4.0204235E-005	1.2616956E-006
2	1	0	1	0	2.303679941804148E+001	1.5489864E-001	1.5469518E-001	0	1.000000000000000E+000	4.0368781E-005	1.2853361E-006
2	1	0	1	0	2.305679941753624E+001	1.5589872E-001	1.5566482E-001	0	1.000000000000000E+000	4.0534691E-005	1.2912839E-006
2	1	0	1	0	2.307679941703100E+001	1.5689883E-001	1.5666206E-001	0	1.000000000000000E+000	4.0702638E-005	1.3173875E-006
2	1	0	1	0	2.309679941652576E+001	1.5789890E-001	1.5765718E-001	0	1.000000000000000E+000	4.0870997E-005	1.3179501E-006
2	1	0	1	0	2.311679941602051E+001	1.5889898E-001	1.5862152E-001	0	1.000000000000000E+000	4.1038795E-005	1.3329297E-006
2	1	0	1	0	2.313679941551527E+001	1.5989909E-001	1.5969089E-001	0	1.000000000000000E+000	4.1205960E-005	1.3395705E-006
2	1	0	1	0	2.315679941501003E+001	1.6089916E-001	1.6068813E-001	0	1.000000000000000E+000	4.1374758E-005	1.3615480E-006
2	1	0	1	0	2.317679941450479E+001	1.6189925E-001	1.6168961E-001	0	1.000000000000000E+000	4.1544863E-005	1.3727080E-006
2	1	0	1	0	2.319689941399702E+001	1.6289826E-001	1.6270624E-001	0	1.000000000000000E+000	4.1717525E-005	1.3963229E-006
2	1	0	0	0	2.321699941348925E+001	1.6389941E-001	1.6366178E-001	0	1.000000000000000E+000	4.1888750E-005	1.3874343E-006
2	1	0	0	0	2.323699941298401E+001	1.6489951E-001	1.6460492E-001	0	1.000000000000000E+000	4.2058735E-005	1.4136320E-006
2	1	0	0	0	2.325699941247876E+001	1.6589960E-001	1.6561700E-001	0	1.000000000000000E+000	4.2230280E-005	1.4257450E-006
2	1	0	0	0	2.327699941197352E+001	1.6689967E-001	1.6668531E-001	0	1.000000000000000E+000	4.2403917E-005	1.4419370E-006
2	1	0	0	0	2.329699941146828E+001	1.6789976E-001	1.6761360E-001	0	1.000000000000000E+000	4.2577372E-005	1.4447776E-006
2	1	0	0	0	2.331699941096304E+001	1.6889986E-001	1.6863312E-001	0	1.000000000000000E+000	4.2751370E-005	1.4725059E-006
2	1	0	0	0	2.333699941045779E+001	1.6989993E-001	1.6966960E-001	0	1.000000000000000E+000	4.2924810E-005	1.4719726E-006
2	1	0	0	0	2.335699940995255E+001	1.7090002E-001	1.7060848E-001	0	1.000000000000000E+000	4.3098953E-005	1.4966046E-006
2	1	0	0	0	2.337699940944731E+001	1.7190012E-001	1.7166619E-001	0	1.000000000000000E+000	4.3275937E-005	1.5153690E-006
2	1	0	0	0	2.339699940894207E+001	1.7290017E-001	1.7266767E-001	0	1.000000000000000E+000	4.3453198E-005	1.5246134E-006
2	1	0	0	0	2.341699940843682E+001	1.7390028E-001	1.7365323E-001	0	1.000000000000000E+000	4.3629352E-005	1.5296856E-006
